latitude,longitude,confidence,frp
-26.8011,147.7685,48,5.7
-27.6878,149.6115,57,7.4
-26.8087,147.7802,9,4.9
-26.7997,147.7786,96,16.5
-22.4662,150.672,67,11.7
-22.4196,150.5676,59,11
-22.4217,150.5549,11,10.8
-22.4314,150.624,66,11.7
-14.3334,143.6334,100,29.2
-14.336,143.6141,30,4.2
-17.1791,143.291,66,7.1
-15.9984,144.5509,30,5.8
-15.9997,144.5414,100,22.6
-16.001,144.532,93,13.6
-15.9894,144.5495,100,26.2
-15.992,144.5307,84,10.2
-15.961,144.5548,3,4.2
-14.3471,144.334,47,4.5
-14.3426,143.6347,12,5.7
-14.3439,143.6251,82,10
-14.3321,143.6429,100,20.5
-14.3347,143.6237,100,42.8
-16.42,124.0015,94,17.3
-16.4263,124.0272,90,15.5
-16.4383,124.0171,98,20.8
-16.4364,124.0292,100,44.9
-16.7832,122.8,100,44
-16.3877,124.0082,43,7.6
-16.4282,124.0152,100,26.6
-14.3314,143.6393,41,6.6
-15.9989,144.545,68,12.8
-15.9972,144.5318,100,31
-13.9296,136.4529,73,14.5
-13.9186,136.4549,80,16.8
-22.4342,150.6334,28,17.2
-26.1076,152.9993,85,29.9
-22.417,150.2339,76,38.3
-22.4203,150.252,89,89.8
-29.7882,152.2318,46,8.6
-29.105,152.2763,45,10.4
-29.1068,152.2873,64,12.1
-29.1087,152.2984,45,8.9
-27.9454,152.323,41,12.6
-27.3513,152.2067,43,11.8
-27.4282,153.4489,61,21.1
-29.7491,152.1129,64,12
-29.7863,152.2204,38,9.3
-29.6297,152.3922,31,5.8
-30.4937,148.7068,48,12.4
-30.5049,148.704,63,13.7
-12.5619,135.7286,66,14.6
-11.7906,142.4536,37,37.9
-11.7941,142.4828,30,35.6
-11.8094,142.4811,31,43.8
-11.5562,132.8087,68,13.4
-11.5577,132.8181,46,10.8
-11.5654,132.8073,94,119.3
-11.5668,132.8167,71,20
-11.607,133.0207,51,9.1
-11.8587,133.3473,84,24.6
-11.5255,130.7793,74,41.3
-11.9672,133.1493,77,17
-11.9762,133.1479,36,12
-12.558,136.5115,68,13.7
-12.5595,136.5226,61,12.2
-11.6653,130.3051,87,64.3
-11.6757,130.3035,94,325.6
-11.6776,130.3158,77,28.6
-14.3385,143.6258,74,112
-12.5596,130.649,81,33.7
-12.5515,130.662,43,16.2
-12.5497,130.6506,91,54.9
-12.5479,130.6392,38,11.8
-12.5415,130.6636,29,18.1
-12.4925,130.9983,58,12.7
-17.1092,143.2725,28,60.9
-12.4942,131.0092,68,13.8
-17.1106,143.2674,26,67.3
-16.3405,136.0797,49,10.5
-16.3676,136.0518,87,44.8
-16.3692,136.0637,84,36.1
-16.3777,136.0506,85,39.1
-16.3792,136.0623,66,15.4
-13.9817,132.884,93,44.3
-15.5857,135.0149,34,15.7
-13.9803,132.8747,97,59.2
-13.9713,132.8761,61,13.2
-13.9356,132.8219,70,16.2
-13.9266,132.8233,70,13.1
-13.9252,132.814,41,7.2
-13.4062,132.188,77,16.8
-12.8128,130.82,65,15.5
-12.7574,130.6042,35,14.9
-14.3407,143.6204,70,95.6
-14.3234,143.6218,37,45.9
-12.5614,130.6604,91,53.8
-12.5397,130.6522,86,39.2
-12.5298,130.6538,67,17.8
-12.504,131.0076,96,72.7
-12.5023,130.9967,93,58.3
-14.3281,126.8538,70,54.2
-15.6045,135.0122,18,9.5
-15.6059,135.0225,35,13.4
-16.0479,136.0968,88,44.8
-16.287,136.2143,81,28.4
-16.2971,136.2129,84,36.5
-16.4257,124.0357,47,51.5
-17.6511,128.8188,66,21.7
-17.6489,128.8061,77,26.6
-16.5003,124.1057,39,39.5
-25.1437,127.0612,74,18.6
-25.1414,127.0482,96,88.2
-25.1312,127.0503,100,131.4
-25.1289,127.0373,97,92.3
-29.9805,152.2583,59,66.4
-30.506,148.7171,52,8.7
-22.431,150.237,78,64.8
-22.4147,150.2543,30,28.7
-22.4184,150.2342,76,61.2
-22.4273,150.2568,32,25.9
-22.7709,148.536,67,33.9
-22.4118,150.5561,48,50.5
-22.7725,148.526,27,21.1
-22.7698,148.5412,81,42.1
-22.4213,150.5631,59,76.5
-22.4177,150.5824,56,46.4
-22.4544,150.6676,18,42.1
-16.0062,144.5223,63,12.1
-14.334,143.6021,58,18.4
-14.3325,143.6121,49,18.4
-14.331,143.6221,80,30.6
-14.3295,143.6322,69,25.7
-14.328,143.6424,60,17.3
-14.3434,143.6036,82,28.5
-14.3374,143.644,21,9
-14.3491,143.6621,69,22.8
-14.3381,144.3328,22,7.7
-14.3478,144.3344,80,26.3
-14.3575,144.3359,11,6.5
-16.366,136.0383,53,52.8
-16.3785,136.0396,38,51.6
-16.3762,136.0585,77,70.3
-16.374,136.077,72,39.9
-16.3681,136.0456,68,67.4
-16.3806,136.047,87,91.1
-16.3785,136.0658,90,110.5
-15.6352,142.1331,85,26.8
-17.2035,143.2972,79,16.8
-17.2049,143.2876,75,12.1
-17.193,143.3053,66,18.1
-17.1944,143.2957,90,32
-17.1763,143.2927,79,18.9
-17.1658,143.3008,67,19.3
-17.1672,143.2912,75,20.8
-17.1581,143.2898,100,67.1
-17.1424,143.2816,73,14.3
-17.1333,143.2801,85,27.8
-17.1242,143.2786,95,49.6
-17.1256,143.2691,84,25.2
-17.1165,143.2676,73,13.5
-17.1075,143.2661,87,31.4
-17.1089,143.2565,79,20.1
-17.0998,143.2551,90,37.5
-17.1012,143.2455,100,74.2
-16.0142,144.5346,85,33.3
-16.0158,144.524,83,29.1
-15.9503,144.5386,52,11.3
-11.8435,133.3677,76,58.7
-13.4537,142.9544,86,30
-13.4445,142.953,76,15.2
-13.2621,141.8807,70,12.5
-13.0587,143.0065,56,7.6
-13.0494,143.0185,47,7.5
-12.6715,143.085,49,9
-12.6831,142.5618,84,24
-12.7451,141.8306,45,9.7
-12.5591,142.1551,84,23.5
-12.3409,141.763,98,65.7
-12.3423,141.7538,100,98.8
-12.3333,141.7524,50,15.7
-12.0258,142.7802,75,14.7
-12.0272,142.7705,81,20.2
-11.8428,142.7095,54,10.5
-11.827,142.572,34,8.4
-11.8305,142.4844,40,14.4
-11.8319,142.4749,80,19.8
-11.8037,142.5389,88,32.7
-11.8051,142.5293,100,104.7
-11.8065,142.5197,74,17.9
-11.8122,142.4815,75,25.7
-11.8136,142.472,84,31.5
-11.7959,142.5279,86,27.7
-11.8016,142.4897,27,12.7
-11.803,142.4801,83,30.3
-11.8058,142.461,67,33.4
-11.8072,142.4515,100,91.6
-11.7952,142.4691,58,22.7
-11.798,142.4501,73,25.4
-11.7995,142.4405,97,62.6
-11.8009,142.431,96,59
-11.7917,142.4296,100,85
-11.7931,142.4201,91,40.8
-11.7825,142.4282,89,34.8
-11.7839,142.4187,69,20.4
-12.041,135.5751,0,28.8
-12.113,132.9834,56,42.8
-12.1162,132.9559,36,32.5
-12.1138,132.9787,37,43
-11.8608,133.3442,52,34
-11.8732,133.3407,64,38.8
-11.8557,133.3643,46,29.6
-11.8588,133.3389,40,26.7
-11.8414,133.3625,64,54.6
-11.6132,133.0052,51,42.3
-11.6092,133.0247,76,50.5
-11.6124,132.9979,38,28.3
-11.5754,132.7997,73,55.9
-11.5605,132.7978,40,28.1
-11.5768,132.7953,72,51.9
-11.5619,132.7934,46,33.5
-30.1864,117.3513,65,9.7
-29.9725,115.9336,63,14.1
-17.0766,122.4,56,24.6
-17.0792,122.3852,72,33.3
-17.0655,122.398,70,26.3
-17.068,122.3832,93,88.6
-17.0767,122.393,81,44.1
-17.0656,122.391,85,57
-17.068,122.376,81,44.9
-14.3381,126.885,67,78
-16.4198,124.0342,99,199.3
-16.8003,122.8075,88,97.3
-16.4326,124.0364,100,292.7
-16.4395,123.9965,27,29.7
-16.803,122.7914,63,19.2
-16.7888,122.8055,66,64.1
-16.4576,124.0483,74,58.7
-16.4611,124.0286,82,85.3
-16.4448,124.0463,76,62.6
-16.4483,124.0266,88,114.3
-16.4321,124.0435,100,343.9
-16.4356,124.0238,94,156.7
-16.4229,124.0211,86,93.5
-16.4192,124.0414,93,137.5
-16.4391,124.0041,62,39.7
-14.3177,126.8757,55,59.4
-14.334,126.8793,84,133
-14.3287,126.8454,50,66.2
-14.3217,126.8815,69,77.3
-13.9218,132.8206,60,5.6
-13.9874,132.8748,86,8.6
-13.977,132.883,87,9
-13.9431,132.8586,29,7.4
-13.9861,132.8843,100,29.7
-13.9379,132.8287,100,30.3
-13.9392,132.8192,93,11.7
-13.9288,132.8274,100,19.1
-13.9301,132.8178,65,6.4
-12.7557,130.6058,55,7.2
-12.7561,130.5999,60,6.4
-12.7546,130.6114,27,4.6
-12.9163,130.5454,54,7.9
-13.4111,132.1854,93,13.6
-13.4097,132.1952,100,43
-13.419,132.1966,55,3.8
-13.9231,132.811,61,5.5
-11.6875,130.2911,94,19.8
-11.6758,130.3014,58,6.8
-11.6859,130.3028,100,31.4
-22.4472,150.6765,89,15.6
-22.449,150.6875,71,9.6
-22.4585,150.6857,81,12
-22.4085,150.5595,88,15.5
-22.418,150.5576,29,5.3
-27.3453,152.2108,60,8.2
-29.7844,152.2435,36,6.5
-27.3467,152.221,57,7.7
-29.1023,152.285,81,12.9
-29.1341,152.3266,29,6.1
-29.6614,152.343,41,8
-29.6628,152.3535,61,10
-11.531,130.7964,39,3.8
-11.6794,130.3055,55,5.1
-13.9824,132.8954,59,8
-13.9233,132.8258,80,10.2
-13.9247,132.8367,38,4
-13.9726,132.8967,76,9.5
-12.7558,130.6106,44,5.6
-16.4781,124.163,72,17.3
-16.4752,124.1463,75,19.3
-16.4428,124.1,18,11.3
-12.0254,142.7783,48,11.3
-17.1995,143.3079,92,59.5
-15.7323,145.2024,78,20.9
-15.7254,145.1997,49,17.4
-15.713,145.1812,46,11.6
-17.147,143.2986,63,21.9
-17.1009,143.2698,68,19.9
-17.0888,143.2596,83,33
-15.9672,144.57,44,15.7
-15.956,144.561,51,19
-15.9544,144.5506,100,116.5
-15.9527,144.5401,94,58.1
-15.9448,144.5519,37,11.3
-15.303,141.7802,72,28.8
-22.4686,150.6873,54,21.6
-22.4122,150.5826,20,15.4
-19.4667,147.2818,18,5.2
-23.2466,145.4885,79,18.2
-25.7068,145.076,67,10.2
-23.248,145.4983,87,29.4
-29.9149,152.1922,90,157.1
-28.5389,149.84,57,12.8
-29.094,152.2778,60,48.3
-29.0974,152.2719,42,39.5
-29.9099,152.1714,97,273.5
-29.9122,152.1996,44,92.3
-29.9265,152.1978,50,70
-29.8984,152.165,18,85.1
-29.9127,152.1637,95,229
-32.765,147.3033,72,14.6
-30.8954,147.5908,65,13.2
-32.7667,147.3184,80,26.7
-36.4023,145.4449,60,6.4
-37.9486,145.0646,39,4.9
-11.8403,133.3663,44,55.6
-11.3183,132.4594,23,55
-11.5787,130.7478,38,31.4
-11.6783,130.3127,37,21
-11.6921,130.3112,61,67.1
-11.6848,130.3053,68,70.1
-12.7568,130.603,37,31.1
-13.4826,130.8328,0,47
-13.919,132.7986,43,62.2
-13.9232,132.8366,69,100.5
-13.9259,132.8315,77,114.2
-16.38,124.0047,33,9.2
-16.4411,124.1005,47,13.6
-16.4585,124.0872,89,36.6
-16.46,124.0976,98,71.2
-16.4595,124.0245,96,63
-17.0481,122.41,56,12.6
-17.0571,122.4086,89,32.8
-17.0584,122.418,75,14.7
-17.0713,122.3807,88,46.9
-17.0726,122.3901,87,32
-17.0753,122.4089,100,89.9
-17.0767,122.4183,87,43.8
-17.0803,122.3793,100,98.8
-17.0816,122.3887,100,194.2
-17.083,122.3981,96,55
-17.0843,122.4075,100,85
-17.0857,122.4169,82,23.6
-18.8487,126.3413,82,44.9
-18.8581,126.3247,83,49.7
-18.86,126.3399,95,106.4
-18.8618,126.3552,63,24.4
-30.8708,121.492,50,9.9
-30.7521,115.549,50,5.6
-29.8771,152.0238,94,274
-27.3536,152.2122,52,30.4
-29.1531,152.3255,17,17
-29.6557,152.3267,50,36.8
-29.6536,152.3491,58,33.7
-29.6563,152.3344,47,53.8
-29.7826,152.2206,45,55.3
-29.7816,152.2249,84,98
-29.7941,152.2296,25,28.9
-29.7924,152.2481,35,46.9
-29.8656,152.0161,91,122.9
-29.8807,151.9952,36,31.1
-29.8787,152.0171,94,340.9
-29.8659,152.0009,71,52.4
-29.8641,152.0226,86,85.8
-29.879,152.0018,86,130.1
-30.0475,152.4305,44,17
-29.9847,152.2621,24,47.3
-29.9256,152.2099,91,183.7
-29.9107,152.2304,30,33.8
-29.9148,152.1862,53,72.3
-29.9168,152.1642,82,69
-29.9039,152.1628,86,87.4
-29.9059,152.1412,79,70.9
-22.4179,150.5704,29,33
-22.4161,150.5777,30,33.6
-15.7184,145.186,29,65.7
-15.736,145.1885,32,69.8
-15.7181,145.1783,43,70.9
-31.6672,146.5758,59,63.4
-31.6702,146.5817,39,49.7
-32.0832,146.1149,69,66.5
-32.0743,146.1517,32,32
-30.9013,147.5697,48,37.5
-30.8975,147.5729,51,39.6
-29.3658,126.3663,69,30.5
-29.374,126.3624,74,42.1
-17.1106,122.3703,78,216.9
-17.1073,122.4024,100,657.7
-17.1046,122.3741,75,403.1
-17.1015,122.4062,100,956.9
-14.7922,141.6266,45,62.8
-15.2962,141.7715,87,201.2
-16.3478,136.0392,65,30.1
-15.2981,141.7794,84,144.6
-16.3637,136.0121,93,85.1
-16.3613,136.0267,85,54.1
-16.3772,135.9996,99,134.6
-16.3747,136.0142,93,85.8
-16.3723,136.0288,92,74.1
-16.3882,136.0015,93,87.7
-16.3858,136.0161,72,47.6
-16.3969,136.0181,77,42.8
-16.4787,124.0301,100,285.1
-16.4735,124.0761,28,55
-16.4709,124.0993,89,128.9
-16.4883,124.0134,49,46.1
-16.4858,124.0377,98,245.3
-16.8082,122.8123,83,289
-16.8095,122.79,63,64.4
-16.8066,122.819,72,275.9
-17.076,122.3987,34,81.2
-17.0949,122.3686,32,87.6
-17.0917,122.4006,100,511.9
-17.0884,122.4325,44,77
-12.2044,133.1528,57,23.4
-12.0227,134.6744,65,17.5
-12.0204,134.6881,78,27.5
-12.1936,134.3282,81,34.1
-12.1915,134.341,93,74.2
-12.2062,134.317,87,50.8
-12.2041,134.3298,92,67.5
-12.4251,134.8088,33,19.9
-14.1765,126.5053,39,14.7
-14.0136,129.9879,33,10.2
-14.0207,129.9948,42,9.6
-13.9834,132.896,90,38.7
-13.9928,132.8975,50,21.3
-11.5645,132.7796,100,104.7
-11.5629,132.7903,97,70.7
-11.5613,132.8009,84,22.6
-11.5581,132.8223,82,16.8
-11.5564,132.833,83,20.2
-11.5677,132.8239,94,50.5
-11.579,132.8147,60,10.1
-11.5836,132.7992,77,17.2
-11.582,132.8099,78,16
-11.5943,132.9886,82,18.1
-11.5926,132.9995,84,18.9
-11.5842,133.0542,74,13.3
-11.6041,132.9901,86,23.1
-11.6024,133.001,84,17.2
-11.6007,133.0119,77,11.5
-11.8437,133.3668,68,14.5
-11.842,133.3782,52,9.8
-11.8554,133.357,64,11.8
-11.8537,133.3684,77,21.5
-11.9775,133.1533,76,17.5
-12.0587,133.6928,75,17.3
-12.0689,133.6944,79,23.1
-12.0192,134.6823,80,32.6
-11.3156,132.4638,67,23.2
-11.3172,132.4534,60,18
-33.1369,149.1342,100,120.2
-30.5374,146.9876,48,13.1
-29.868,152.019,9,6.3
-29.6504,152.4999,19,8.2
-29.652,152.4892,51,11.3
-29.6429,152.4875,11,7.9
-29.1958,152.3992,37,8.1
-29.1882,152.3872,53,11.7
-29.1491,152.3367,81,11.1
-29.1507,152.3261,70,8.5
-29.1401,152.3347,59,11
-29.1417,152.3241,53,9.6
-29.1135,152.3342,31,6.2
-29.1016,152.2886,90,15
-29.0926,152.2868,83,12.1
-29.0941,152.2763,80,11.5
-27.9604,152.3442,88,14.2
-27.962,152.3338,6,7.6
-27.9636,152.3235,88,14.8
-27.9378,152.308,72,14.4
-27.9281,152.3207,100,29.8
-27.9296,152.3105,100,25.6
-27.9311,152.3004,85,13.2
-27.3556,152.2053,42,5.7
-27.9205,152.309,25,5.4
-26.2282,153.0646,66,10
-26.5913,147.7888,36,6.7
-22.4092,150.5624,100,17.8
-22.4657,150.6831,87,13.2
-22.4476,150.6799,98,17.8
-22.4078,150.572,90,12.8
-22.4001,150.5608,50,8.2
-14.3141,143.5963,21,7.8
-14.3177,143.5684,100,45.1
-14.3159,143.5823,100,71.3
-14.3123,143.6104,97,28.4
-14.3286,143.5698,59,9.1
-14.3268,143.5838,84,18
-14.3251,143.5977,92,23.1
-14.3215,143.626,100,32.8
-14.3197,143.6398,19,8.6
-15.9774,144.569,26,6.1
-17.082,143.2639,83,19.7
-17.1152,143.2848,43,8.8
-17.1268,143.2864,23,9.4
-12.9481,141.6755,62,14.3
-12.9504,141.6814,53,12.2
-11.8185,142.4674,33,12.5
-11.8034,142.4027,77,20.3
-11.7939,142.3856,69,17.7
-11.744,142.4106,100,52.5
-11.7449,142.4207,100,36.6
-11.7469,142.4053,94,33.6
-22.8362,127.4949,79,13.1
-22.8379,127.484,82,14.1
-22.8206,127.4696,37,6.7
-16.4866,124.0282,100,79.8
-16.506,124.0217,100,21.6
-16.4943,124.039,100,32.1
-16.4956,124.0297,100,95.7
-16.497,124.0203,100,23.8
-16.4853,124.0375,88,10.1
-16.488,124.0189,100,17.8
-16.4777,124.0268,92,11.3
-16.479,124.0175,77,7.1
-16.4395,124.1008,86,9.9
-16.4516,124.0168,76,7.5
-16.4529,124.0074,65,5.4
-16.5046,124.0311,100,175.1
-16.5033,124.0404,89,10.3
-16.5136,124.0325,100,41.4
-12.5808,131.3334,53,22.6
-11.9725,142.7082,28,4
-12.0377,142.312,37,4.1
-14.3106,143.6156,32,8
-14.312,143.6249,100,20.2
-14.3134,143.6341,99,16.9
-14.3148,143.6433,7,3.5
-14.3169,143.5957,76,8.2
-14.3183,143.6049,76,8.1
-14.3224,143.6327,15,3.2
-14.3238,143.642,45,4
-14.3382,143.6775,57,5.6
-11.8064,142.4198,57,6.3
-11.808,142.43,68,7.9
-11.8096,142.4403,31,4.9
-11.7699,142.3728,44,5
-11.8127,142.4607,31,4.3
-11.7905,142.3801,3,4.2
-11.8143,142.4709,48,5.2
-17.1262,143.2977,56,5
-15.9395,144.5589,37,4.8
-15.9868,144.5741,44,4.9
-17.0757,143.2674,50,4.4
-16.4866,124.0327,83,21
-16.5003,124.0477,40,9.7
-16.4885,124.0484,99,36.2
-16.4363,124.1053,49,8.7
-21.7268,125.8581,63,36
-21.7226,125.8386,83,55.3
-20.5958,116.7838,62,6.9
-21.7243,125.8314,62,35.8
-27.6911,149.6172,67,25.2
-29.1404,152.3352,64,52.8
-29.1514,152.3317,32,17.3
-29.893,152.269,69,20.5
-29.8927,152.2628,66,19.9
-29.869,152.017,36,11.4
-29.9109,152.1766,20,10.5
-29.914,152.1929,43,17.8
-29.9201,152.2253,64,19.7
-29.9973,152.2701,26,8.8
-29.9975,152.2647,48,10.1
-27.9307,152.311,53,33.3
-27.6814,149.6129,72,35.6
-33.3368,146.798,64,18.2
-34.4596,150.8757,52,10.8
-34.4628,150.8853,45,11.8
-31.3873,151.6989,92,86.8
-31.3903,151.7146,76,32
-42.5061,147.8689,93,92.3
-42.4988,147.8896,68,27.5
-42.5095,147.8857,87,251.2
-11.5797,132.8105,88,57.8
-11.7406,142.3785,43,38.9
-11.7428,142.395,100,746.8
-11.745,142.4116,94,133.2
-11.7547,142.3935,99,181.6
-11.7568,142.4101,81,97
-11.737,142.3902,100,246.1
-11.7391,142.4068,100,182.4
-11.7489,142.3887,100,283.8
-11.7509,142.4052,100,255.4
-11.753,142.4219,55,39.9
-11.7572,142.4554,27,41.9
-11.7964,142.3826,100,205.2
-11.7985,142.3991,80,41.8
-11.8104,142.3976,80,48.4
-11.8126,142.4142,91,93.4
-11.8191,142.4647,55,38.2
-12.0204,142.7077,64,31.6
-12.0496,142.3145,37,24
-12.3185,141.7396,100,182.3
-12.3204,141.7548,96,118.3
-12.3223,141.77,73,19.3
-12.3279,141.7229,88,56.2
-12.3299,141.7381,89,60.4
-12.3318,141.7533,78,33.3
-12.3393,141.7215,64,27.2
-11.3142,132.4597,30,19.3
-11.4321,132.4715,49,11.4
-11.5849,133.0066,47,11.3
-11.5626,132.8408,70,22.4
-11.5908,133.0124,76,22.8
-11.5712,132.8257,50,23.2
-11.5819,132.8239,82,38.9
-12.9502,141.6769,86,53.6
-11.9682,133.1686,80,24.3
-12.2088,134.3086,100,98.8
-12.2104,134.3193,85,29.6
-12.2184,134.307,74,19
-12.0898,132.9789,50,15.4
-12.1468,133.0941,68,13.6
-12.2008,133.1626,67,14.1
-12.6992,135.7587,78,17.5
-12.7006,135.768,78,19
-12.573,134.2802,39,8.7
-12.5747,134.2908,65,12.8
-12.5481,131.4264,92,96.8
-12.7475,130.5997,0,32.2
-12.7395,130.6143,0,57.8
-13.2999,132.3481,75,24.8
-13.3107,132.3462,48,13
-13.3129,132.3603,62,17.6
-13.3215,132.3443,64,17.2
-13.3237,132.3582,84,44.7
-13.3151,132.353,68,20.3
-13.3259,132.3509,86,51
-13.9065,132.8122,81,31.3
-13.9085,132.8248,61,17.8
-13.9352,132.8584,77,24.1
-15.5246,135.0098,43,12.7
-15.5323,134.9988,23,7.4
-15.5337,135.0083,56,11.8
-16.0739,136.0299,35,8.5
-17.1221,143.2949,69,56.2
-17.1139,143.2904,48,37.8
-16.3439,135.9882,100,121.2
-16.3452,135.9975,95,47.7
-16.3529,135.9868,75,22.6
-16.3542,135.9962,92,38.5
-16.3695,135.9748,90,36.6
-16.3805,135.9859,83,22.4
-16.3819,135.9952,68,9.4
-16.3964,136.0311,68,10
-21.0805,117.1294,66,26.8
-41.2978,148.245,46,7.8
-31.6686,146.5741,62,7.6
-31.7082,147.2092,67,9.9
-31.7067,147.2205,55,5.8
-31.814,148.0068,68,8.4
-31.8125,148.0176,88,32.5
-31.811,148.0284,67,7.8
-31.3941,151.6919,65,12
-31.3921,151.704,81,26
-31.7617,151.9436,75,18.8
-32.6963,147.2098,83,23.9
-32.7071,147.1999,61,6.3
-32.7057,147.2115,89,37.5
-32.9738,146.4369,88,39.9
-33.3703,146.8504,64,15.7
-33.3799,146.8521,54,12.1
-27.9558,152.3181,68,61.7
-29.7545,152.5189,20,26.5
-29.8011,152.2471,82,45
-29.7855,152.2158,100,160.4
-29.7876,152.2032,89,49.8
-29.7775,152.201,38,23.1
-29.7396,152.359,87,44.4
-29.7421,152.345,60,21.4
-29.7596,152.1833,63,19.9
-29.7627,152.0451,85,56.7
-29.7261,152.14,30,8.7
-29.7284,152.1265,61,16.9
-29.658,152.4753,91,63.5
-29.6604,152.4615,77,30.9
-29.6818,152.3375,80,32
-29.6842,152.3238,25,15.8
-29.1895,152.392,41,21.6
-29.1918,152.3791,76,28.8
-29.179,152.3908,47,27.2
-29.1837,152.3637,77,29.4
-29.1552,152.3432,99,120.3
-29.1577,152.329,89,55.1
-29.1451,152.3402,88,49.7
-29.1477,152.3253,60,25.6
-29.1466,152.3486,61,27.4
-29.1491,152.3338,98,105.2
-29.139,152.3301,71,41
-29.1262,152.3426,62,29.4
-29.1159,152.3403,53,27.3
-29.2686,149.4088,67,9.7
-28.2691,152.0147,85,41.3
-28.2714,152.0012,84,36.6
-28.851,147.6039,63,9
-28.5086,149.3855,80,21.3
-28.5102,149.3749,65,9.6
-27.9689,152.3056,77,54.6
-27.9585,152.303,86,66.6
-27.2548,150.2114,67,10
-27.6001,148.9946,70,11.7
-27.5986,149.005,88,32.7
-28.3584,148.7238,63,9.8
-27.9315,152.3067,94,89.4
-27.9293,152.3195,64,57.5
-27.9444,152.2951,77,67.4
-27.9419,152.3095,77,62.6
-27.9525,152.3117,73,50.7
-27.9478,152.3018,94,88.6
-30.0505,152.4552,40,14.3
-30.0536,152.4492,36,18.2
-30.0263,152.4846,72,22.2
-30.0416,152.3344,41,12.8
-30.0438,152.3221,58,13.7
-30.0104,152.2719,76,20.5
-30.0152,152.2448,86,39.3
-30.0003,152.2697,58,33.3
-30.0028,152.2556,76,50
-29.9903,152.2672,88,69.7
-29.9926,152.2538,98,103
-29.9948,152.2416,86,83.7
-29.9914,152.2766,93,64.4
-29.9939,152.2621,79,55.1
-29.9961,152.2491,100,145.1
-29.9736,152.2582,65,50.9
-29.961,152.2701,39,21.1
-29.9158,152.2287,35,23
-29.918,152.2156,100,309.2
-29.9204,152.2024,100,500.2
-29.9227,152.1892,100,135.4
-29.9249,152.1764,89,54.1
-29.9057,152.2264,56,37.5
-29.9102,152.2004,92,60.2
-29.9126,152.187,100,125.5
-29.9149,152.1738,97,95.4
-29.9056,152.2331,44,28.8
-29.9123,152.1937,100,172.4
-29.9146,152.1805,94,69.7
-29.8883,152.2736,68,23
-29.8907,152.2589,87,45.2
-29.9067,152.165,92,67.1
-29.8945,152.1758,64,20.5
-29.8968,152.1623,100,578
-29.899,152.149,100,187.7
-29.8889,152.1469,85,41
-29.8912,152.1336,81,34.5
-29.8868,152.0383,98,102.2
-29.889,152.0253,100,170.7
-29.812,152.4089,63,18.8
-29.8377,152.2618,31,15.6
-29.8404,152.2465,84,37.1
-29.8428,152.2327,41,16.4
-29.8768,152.036,100,496.5
-29.879,152.0232,100,256
-29.8668,152.0337,97,89.6
-29.869,152.0207,95,75.6
-29.8568,152.0314,61,16.6
-29.8591,152.0185,46,14.1
-29.7619,152.5116,31,20.6
-26.2369,153.0609,0,32.8
-22.3995,150.5612,52,25.9
-22.4099,150.5635,47,31.5
-22.4079,150.5754,90,68.8
-22.452,150.6748,81,67.7
-17.7702,145.4599,57,12.2
-18.2438,145.2277,73,16.4
-18.2424,145.2371,80,23.2
-17.079,143.2629,81,22.8
-19.5458,147.2254,83,25.1
-19.5533,147.2222,80,22
-19.5473,147.2156,57,8.5
-17.1237,143.2908,87,32.8
-17.1412,143.304,48,12.5
-17.1602,143.3068,33,11.3
-17.1636,143.3127,62,17
-14.3465,143.6729,81,21.2
-14.3428,143.5652,57,8.3
-14.323,143.6404,81,22.6
-14.3556,143.6743,75,15.1
-14.3244,143.6309,49,11.2
-14.3747,144.322,80,15.5
-15.7394,145.1973,30,12.6
-15.9843,144.5719,94,56.3
-14.3323,143.5734,72,13.6
-14.3336,143.5638,92,47.1
-14.335,143.5542,92,47.4
-14.3192,143.6008,86,28.8
-14.3205,143.5912,94,50.2
-14.3218,143.5816,83,23.9
-14.3087,143.609,62,19.3
-14.31,143.5994,85,26.4
-14.3114,143.5898,94,51
-14.3127,143.5803,73,15.9
-14.3569,143.6648,29,7.5
-14.3623,143.6266,69,13.9
-11.7682,142.4629,78,22.5
-13.0759,143.019,46,10.7
-13.0667,143.0308,68,22.6
-13.0574,143.0295,25,12.1
-13.0417,143.0073,65,14.1
-12.3961,141.927,55,8.4
-12.3494,141.74,48,15.4
-12.3509,141.7291,88,34.1
-12.3523,141.7182,55,14.4
-12.3271,141.7589,50,12.8
-12.3285,141.7481,28,11.9
-12.33,141.7372,88,31.8
-12.3314,141.7264,90,39.2
-12.3235,141.7628,61,10.9
-12.3249,141.752,82,21.6
-12.3264,141.7412,83,23.5
-12.3279,141.7304,88,35.4
-12.3167,141.7398,62,9.8
-12.0356,142.7751,89,37.8
-12.0369,142.7654,100,120.7
-12.0383,142.7557,99,81.9
-12.025,142.7835,61,22.4
-12.0264,142.7738,95,55.5
-12.0277,142.7641,100,130.5
-12.029,142.7544,100,114.5
-12.0304,142.7447,68,9.3
-12.0317,142.735,73,13
-12.0145,142.7919,32,13
-12.0251,142.7142,83,24.8
-12.0264,142.7045,82,23.6
-12.0278,142.6947,84,25.7
-12.0053,142.7905,28,10.2
-12.0185,142.6934,75,14.8
-11.9817,142.7013,25,7.4
-11.9837,142.3385,60,8.7
-11.8624,142.6984,51,8.3
-11.8519,142.5675,58,16.1
